       Step     Time          Energy         fmax
GPMin:   23 16:25:24       -4.360038        0.0943
GPMin:   24 16:25:30       -4.380798        0.1129
GPMin:   25 16:25:35       -4.408464        0.1360
GPMin:   26 16:25:40       -4.437183        0.1514
GPMin:   27 16:25:45       -4.481179        0.1762
GPMin:   28 16:25:50       -4.526984        0.2020
GPMin:   29 16:25:55       -4.583083        0.2185
GPMin:   30 16:26:01       -4.652696        0.2250
GPMin:   31 16:26:06       -4.714677        0.2132
GPMin:   32 16:26:11       -4.764970        0.1666
GPMin:   33 16:26:17       -4.793302        0.0839
GPMin:   34 16:26:22       -4.801142        0.0382
GPMin:   35 16:26:26       -4.802143        0.0290
GPMin:   36 16:26:31       -4.803066        0.0212
GPMin:   37 16:26:34       -4.803420        0.0218
GPMin:   38 16:26:39       -4.804286        0.0275
GPMin:   39 16:26:43       -4.805057        0.0163
       Step     Time          Energy         fmax
GPMin:    0 16:26:51       -4.447723        0.2977
GPMin:    1 16:26:57       -4.578429        0.1552
GPMin:    2 16:27:03       -4.646716        0.1028
GPMin:    3 16:27:09       -4.682083        0.0792
GPMin:    4 16:27:14       -4.708881        0.0620
GPMin:    5 16:27:18       -4.724487        0.0577
GPMin:    6 16:27:23       -4.742240        0.0496
GPMin:    7 16:27:27       -4.758672        0.0426
GPMin:    8 16:27:32       -4.772128        0.0441
GPMin:    9 16:27:36       -4.782734        0.0541
GPMin:   10 16:27:41       -4.789307        0.0494
GPMin:   11 16:27:46       -4.792980        0.0553
GPMin:   12 16:27:51       -4.802639        0.0612
GPMin:   13 16:27:56       -4.815888        0.0678
GPMin:   14 16:28:01       -4.838884        0.0703
GPMin:   15 16:28:06       -4.866817        0.0900
GPMin:   16 16:28:12       -4.898557        0.0703
GPMin:   17 16:28:17       -4.921672        0.0611
GPMin:   18 16:28:22       -4.931549        0.0279
GPMin:   19 16:28:25       -4.932378        0.0161
       Step     Time          Energy         fmax
GPMin:    0 16:28:36       -4.063006        0.3412
GPMin:    1 16:28:43       -4.263044        0.2225
GPMin:    2 16:28:48       -4.372534        0.2138
GPMin:    3 16:28:53       -4.449464        0.2026
GPMin:    4 16:28:58       -4.509815        0.1958
GPMin:    5 16:29:03       -4.588440        0.1639
GPMin:    6 16:29:08       -4.630404        0.1523
GPMin:    7 16:29:13       -4.685086        0.1376
GPMin:    8 16:29:19       -4.733600        0.1161
GPMin:    9 16:29:24       -4.767165        0.0876
GPMin:   10 16:29:29       -4.785351        0.0593
GPMin:   11 16:29:33       -4.794420        0.0539
GPMin:   12 16:29:38       -4.803774        0.0530
GPMin:   13 16:29:42       -4.813201        0.0375
GPMin:   14 16:29:47       -4.820038        0.0387
GPMin:   15 16:29:51       -4.826274        0.0415
GPMin:   16 16:29:55       -4.833601        0.0450
GPMin:   17 16:30:01       -4.843579        0.0455
GPMin:   18 16:30:06       -4.854926        0.0494
GPMin:   19 16:30:11       -4.865247        0.0492
GPMin:   20 16:30:16       -4.872613        0.0450
GPMin:   21 16:30:20       -4.877651        0.0433
GPMin:   22 16:30:25       -4.883193        0.0354
GPMin:   23 16:30:29       -4.887135        0.0238
GPMin:   24 16:30:33       -4.889208        0.0133
       Step     Time          Energy         fmax
GPMin:    0 16:30:46       -4.087679        0.4579
GPMin:    1 16:30:52       -4.312678        0.2827
GPMin:    2 16:30:57       -4.454030        0.2774
GPMin:    3 16:31:03       -4.586122        0.2827
GPMin:    4 16:31:09       -4.695145        0.2694
GPMin:    5 16:31:14       -4.774151        0.2182
GPMin:    6 16:31:20       -4.821407        0.1354
GPMin:    7 16:31:26       -4.848870        0.1060
GPMin:    8 16:31:31       -4.863227        0.0793
GPMin:    9 16:31:35       -4.872337        0.0570
GPMin:   10 16:31:40       -4.878943        0.0437
GPMin:   11 16:31:44       -4.883960        0.0300
GPMin:   12 16:31:49       -4.886468        0.0224
GPMin:   13 16:31:53       -4.888339        0.0184
       Step     Time          Energy         fmax
GPMin:    0 16:32:05       -3.791147        0.6885
GPMin:    1 16:32:12       -4.057888        0.3531
GPMin:    2 16:32:19       -4.223444        0.2746
GPMin:    3 16:32:25       -4.332050        0.2599
GPMin:    4 16:32:30       -4.411471        0.2437
GPMin:    5 16:32:36       -4.520039        0.2189
GPMin:    6 16:32:42       -4.575274        0.1904
GPMin:    7 16:32:47       -4.640683        0.1577
GPMin:    8 16:32:53       -4.668027        0.1358
GPMin:    9 16:32:59       -4.686323        0.1124
GPMin:   10 16:33:04       -4.703875        0.0874
GPMin:   11 16:33:09       -4.722156        0.0752
GPMin:   12 16:33:14       -4.738997        0.0799
GPMin:   13 16:33:18       -4.756550        0.0849
GPMin:   14 16:33:23       -4.774152        0.0861
GPMin:   15 16:33:28       -4.795358        0.0781
GPMin:   16 16:33:33       -4.820266        0.0773
GPMin:   17 16:33:38       -4.847090        0.0654
GPMin:   18 16:33:44       -4.871606        0.0771
GPMin:   19 16:33:49       -4.892316        0.0751
GPMin:   20 16:33:54       -4.904380        0.0736
GPMin:   21 16:33:58       -4.911098        0.0739
GPMin:   22 16:34:03       -4.917903        0.0553
GPMin:   23 16:34:07       -4.923884        0.0377
GPMin:   24 16:34:12       -4.927708        0.0441
GPMin:   25 16:34:16       -4.930984        0.0380
GPMin:   26 16:34:21       -4.932246        0.0331
GPMin:   27 16:34:24       -4.933526        0.0195
       Step     Time          Energy         fmax
GPMin:    0 16:34:35       -4.243095        0.3211
GPMin:    1 16:34:41       -4.361776        0.1989
GPMin:    2 16:34:46       -4.451559        0.2314
GPMin:    3 16:34:51       -4.554806        0.2502
GPMin:    4 16:34:57       -4.656285        0.2293
GPMin:    5 16:35:02       -4.733129        0.1589
GPMin:    6 16:35:08       -4.777542        0.0955
GPMin:    7 16:35:13       -4.803840        0.0640
GPMin:    8 16:35:17       -4.816149        0.0623
GPMin:    9 16:35:22       -4.822941        0.0436
GPMin:   10 16:35:26       -4.827569        0.0387
GPMin:   11 16:35:32       -4.835872        0.0597
GPMin:   12 16:35:37       -4.848452        0.0462
GPMin:   13 16:35:42       -4.859794        0.0557
GPMin:   14 16:35:47       -4.867959        0.0544
GPMin:   15 16:35:51       -4.873477        0.0537
GPMin:   16 16:35:56       -4.878702        0.0423
GPMin:   17 16:36:00       -4.884389        0.0292
GPMin:   18 16:36:04       -4.888787        0.0186
       Step     Time          Energy         fmax
GPMin:    0 16:36:16       -3.670240        0.2483
GPMin:    1 16:36:24       -3.829584        0.2071
GPMin:    2 16:36:30       -3.893571        0.1230
GPMin:    3 16:36:35       -3.922600        0.1123
GPMin:    4 16:36:40       -3.948515        0.0956
GPMin:    5 16:36:45       -3.973574        0.1164
GPMin:    6 16:36:50       -3.996141        0.0839
GPMin:    7 16:36:55       -4.030678        0.0800
GPMin:    8 16:37:00       -4.057565        0.0793
GPMin:    9 16:37:04       -4.084590        0.0837
GPMin:   10 16:37:09       -4.124742        0.0927
GPMin:   11 16:37:14       -4.157323        0.1023
GPMin:   12 16:37:19       -4.200820        0.1167
GPMin:   13 16:37:24       -4.241965        0.1180
GPMin:   14 16:37:29       -4.292759        0.1295
GPMin:   15 16:37:34       -4.348945        0.1288
GPMin:   16 16:37:39       -4.400517        0.1325
GPMin:   17 16:37:44       -4.455874        0.1437
GPMin:   18 16:37:49       -4.511845        0.1657
GPMin:   19 16:37:54       -4.565165        0.1798
GPMin:   20 16:38:00       -4.629992        0.1900
GPMin:   21 16:38:06       -4.706670        0.1960
GPMin:   22 16:38:11       -4.769575        0.1889
GPMin:   23 16:38:16       -4.830841        0.1652
GPMin:   24 16:38:21       -4.878942        0.1090
GPMin:   25 16:38:26       -4.899361        0.0631
GPMin:   26 16:38:30       -4.906589        0.0609
GPMin:   27 16:38:35       -4.912105        0.0578
GPMin:   28 16:38:39       -4.918062        0.0378
GPMin:   29 16:38:44       -4.921597        0.0370
GPMin:   30 16:38:48       -4.926641        0.0350
GPMin:   31 16:38:53       -4.928694        0.0423
GPMin:   32 16:38:57       -4.932125        0.0294
GPMin:   33 16:39:02       -4.932802        0.0220
GPMin:   34 16:39:07       -4.933353        0.0169
       Step     Time          Energy         fmax
GPMin:    0 16:39:19       -4.035579        0.2036
GPMin:    1 16:39:25       -4.147106        0.1068
GPMin:    2 16:39:32       -4.202931        0.1106
GPMin:    3 16:39:38       -4.261089        0.1025
GPMin:    4 16:39:43       -4.296091        0.1037
GPMin:    5 16:39:48       -4.318855        0.0863
GPMin:    6 16:39:53       -4.339915        0.0772
GPMin:    7 16:39:58       -4.357319        0.0876
GPMin:    8 16:40:03       -4.369071        0.0834
GPMin:    9 16:40:08       -4.418551        0.0802
GPMin:   10 16:40:19       -4.426762        0.0811
GPMin:   11 16:40:23       -4.438753        0.0425
GPMin:   12 16:40:28       -4.445243        0.0304
GPMin:   13 16:40:32       -4.449311        0.0258
GPMin:   14 16:40:37       -4.453215        0.0287
GPMin:   15 16:40:41       -4.456729        0.0203
GPMin:   16 16:40:45       -4.459263        0.0212
GPMin:   17 16:40:50       -4.462321        0.0258
GPMin:   18 16:40:54       -4.469143        0.0343
GPMin:   19 16:40:59       -4.489015        0.0671
GPMin:   20 16:41:03       -4.528555        0.1027
GPMin:   21 16:41:08       -4.592522        0.1341
GPMin:   22 16:41:13       -4.673475        0.1587
GPMin:   23 16:41:18       -4.758532        0.1607
GPMin:   24 16:41:23       -4.831568        0.1354
GPMin:   25 16:41:28       -4.872642        0.0859
GPMin:   26 16:41:33       -4.884099        0.0734
GPMin:   27 16:41:36       -4.888863        0.0826
GPMin:   28 16:41:40       -4.903150        0.0705
GPMin:   29 16:41:45       -4.914874        0.0469
GPMin:   30 16:41:49       -4.922177        0.0398
GPMin:   31 16:41:53       -4.927515        0.0335
GPMin:   32 16:41:57       -4.931626        0.0221
GPMin:   33 16:42:01       -4.933134        0.0127
       Step     Time          Energy         fmax
GPMin:    0 16:42:13       -3.720609        0.7373
GPMin:    1 16:42:20       -3.922299        0.1997
GPMin:    2 16:42:27       -4.029050        0.1930
GPMin:    3 16:42:33       -4.086212        0.1502
GPMin:    4 16:42:40       -4.130882        0.1401
GPMin:    5 16:42:45       -4.163671        0.1448
GPMin:    6 16:42:51       -4.226067        0.1808
GPMin:    7 16:42:57       -4.252781        0.1868
GPMin:    8 16:43:03       -4.320713        0.2211
GPMin:    9 16:43:09       -4.373451        0.1825
GPMin:   10 16:43:15       -4.411159        0.1244
GPMin:   11 16:43:20       -4.442800        0.1035
GPMin:   12 16:43:26       -4.466470        0.1106
GPMin:   13 16:43:31       -4.491193        0.1105
GPMin:   14 16:43:36       -4.511709        0.1156
GPMin:   15 16:43:41       -4.545356        0.1248
GPMin:   16 16:43:46       -4.574728        0.1306
GPMin:   17 16:43:51       -4.611844        0.1277
GPMin:   18 16:43:56       -4.648943        0.1162
GPMin:   19 16:44:01       -4.682301        0.1102
GPMin:   20 16:44:06       -4.708890        0.1017
GPMin:   21 16:44:11       -4.728905        0.0804
GPMin:   22 16:44:16       -4.743195        0.0642
GPMin:   23 16:44:20       -4.754426        0.0558
GPMin:   24 16:44:25       -4.764840        0.0454
GPMin:   25 16:44:29       -4.774114        0.0331
GPMin:   26 16:44:34       -4.781616        0.0398
GPMin:   27 16:44:38       -4.789224        0.0388
GPMin:   28 16:44:43       -4.795690        0.0338
GPMin:   29 16:44:47       -4.801009        0.0501
GPMin:   30 16:44:52       -4.810038        0.0540
GPMin:   31 16:44:57       -4.823268        0.0612
GPMin:   32 16:45:02       -4.839625        0.0809
GPMin:   33 16:45:07       -4.866623        0.0859
GPMin:   34 16:45:12       -4.892185        0.0788
GPMin:   35 16:45:17       -4.916222        0.0636
GPMin:   36 16:45:22       -4.926722        0.0422
GPMin:   37 16:45:26       -4.929035        0.0333
GPMin:   38 16:45:31       -4.929892        0.0243
GPMin:   39 16:45:35       -4.931224        0.0175
       Step     Time          Energy         fmax
GPMin:    0 16:45:44       -4.582670        0.2386
GPMin:    1 16:45:50       -4.688998        0.1535
GPMin:    2 16:45:56       -4.756449        0.1643
GPMin:    3 16:46:01       -4.818822        0.1253
GPMin:    4 16:46:07       -4.859493        0.0585
GPMin:    5 16:46:11       -4.877773        0.0490
GPMin:    6 16:46:16       -4.884006        0.0286
GPMin:    7 16:46:20       -4.887305        0.0214
GPMin:    8 16:46:24       -4.888789        0.0155
       Step     Time          Energy         fmax
GPMin:    0 16:46:34       -4.167590        0.2382
GPMin:    1 16:46:40       -4.275650        0.2176
GPMin:    2 16:46:46       -4.322729        0.1455
GPMin:    3 16:46:52       -4.369277        0.1135
GPMin:    4 16:46:57       -4.417575        0.1342
GPMin:    5 16:47:02       -4.484258        0.1568
GPMin:    6 16:47:07       -4.567059        0.1702
GPMin:    7 16:47:12       -4.651778        0.1574
GPMin:    8 16:47:17       -4.722573        0.1430
GPMin:    9 16:47:22       -4.770147        0.1121
GPMin:   10 16:47:28       -4.788840        0.0568
GPMin:   11 16:47:32       -4.794107        0.0407
GPMin:   12 16:47:37       -4.796922        0.0309
GPMin:   13 16:47:41       -4.800362        0.0297
GPMin:   14 16:47:46       -4.803205        0.0283
GPMin:   15 16:47:50       -4.805874        0.0278
GPMin:   16 16:47:55       -4.808074        0.0157
       Step     Time          Energy         fmax
GPMin:    0 16:48:06       -3.899774        0.6663
GPMin:    1 16:48:12       -4.123541        0.2064
GPMin:    2 16:48:18       -4.215733        0.1327
GPMin:    3 16:48:24       -4.248451        0.1050
GPMin:    4 16:48:28       -4.267417        0.0995
GPMin:    5 16:48:34       -4.287255        0.1092
GPMin:    6 16:48:40       -4.363741        0.1642
GPMin:    7 16:48:45       -4.377136        0.1824
GPMin:    8 16:48:50       -4.401930        0.1954
GPMin:    9 16:48:55       -4.431555        0.1801
GPMin:   10 16:49:00       -4.458411        0.1517
GPMin:   11 16:49:06       -4.495558        0.1406
GPMin:   12 16:49:12       -4.537663        0.1339
GPMin:   13 16:49:17       -4.579600        0.1445
GPMin:   14 16:49:22       -4.624526        0.1134
GPMin:   15 16:49:27       -4.654185        0.1052
GPMin:   16 16:49:32       -4.677889        0.0913
GPMin:   17 16:49:37       -4.701713        0.0862
GPMin:   18 16:49:42       -4.716307        0.0784
GPMin:   19 16:49:46       -4.735462        0.0665
GPMin:   20 16:49:51       -4.754950        0.0566
GPMin:   21 16:49:55       -4.767257        0.0483
GPMin:   22 16:50:00       -4.777690        0.0387
GPMin:   23 16:50:04       -4.784629        0.0350
GPMin:   24 16:50:08       -4.789311        0.0264
GPMin:   25 16:50:13       -4.791997        0.0178
       Step     Time          Energy         fmax
GPMin:    0 16:50:21       -4.710996        0.2073
GPMin:    1 16:50:27       -4.737749        0.2350
GPMin:    2 16:50:33       -4.778122        0.1071
GPMin:    3 16:50:39       -4.819616        0.1026
GPMin:    4 16:50:44       -4.853476        0.0858
GPMin:    5 16:50:50       -4.880788        0.0779
GPMin:    6 16:50:56       -4.903575        0.0694
GPMin:    7 16:51:01       -4.918160        0.0478
GPMin:    8 16:51:05       -4.926760        0.0308
GPMin:    9 16:51:09       -4.931524        0.0214
GPMin:   10 16:51:13       -4.933271        0.0124
       Step     Time          Energy         fmax
GPMin:    0 16:51:24       -3.803333        0.3559
GPMin:    1 16:51:32       -4.036673        0.3101
GPMin:    2 16:51:38       -4.182407        0.3147
GPMin:    3 16:51:44       -4.293184        0.3178
GPMin:    4 16:51:50       -4.381910        0.3123
GPMin:    5 16:51:55       -4.512195        0.2621
GPMin:    6 16:52:01       -4.560314        0.2165
GPMin:    7 16:52:07       -4.612492        0.1457
GPMin:    8 16:52:12       -4.645349        0.1221
GPMin:    9 16:52:18       -4.678295        0.1329
GPMin:   10 16:52:23       -4.716409        0.1265
GPMin:   11 16:52:28       -4.752977        0.1075
GPMin:   12 16:52:33       -4.785415        0.0928
GPMin:   13 16:52:39       -4.814071        0.0799
GPMin:   14 16:52:44       -4.836640        0.0836
GPMin:   15 16:52:49       -4.856644        0.0866
GPMin:   16 16:52:53       -4.875737        0.0786
GPMin:   17 16:52:58       -4.891775        0.0672
GPMin:   18 16:53:02       -4.906091        0.0595
GPMin:   19 16:53:07       -4.917635        0.0456
GPMin:   20 16:53:11       -4.925308        0.0342
GPMin:   21 16:53:15       -4.929218        0.0303
GPMin:   22 16:53:20       -4.931425        0.0226
GPMin:   23 16:53:24       -4.932743        0.0165
       Step     Time          Energy         fmax
GPMin:    0 16:53:34       -4.256849        0.8138
GPMin:    1 16:53:40       -4.563363        0.3523
GPMin:    2 16:53:46       -4.653565        0.2364
GPMin:    3 16:53:51       -4.693264        0.1787
GPMin:    4 16:53:57       -4.739183        0.1527
GPMin:    5 16:54:02       -4.767496        0.0755
GPMin:    6 16:54:07       -4.783467        0.0682
GPMin:    7 16:54:12       -4.791378        0.0441
GPMin:    8 16:54:17       -4.796420        0.0390
GPMin:    9 16:54:21       -4.801092        0.0370
GPMin:   10 16:54:26       -4.807133        0.0306
GPMin:   11 16:54:30       -4.810861        0.0273
GPMin:   12 16:54:35       -4.814001        0.0311
GPMin:   13 16:54:40       -4.819235        0.0398
GPMin:   14 16:54:45       -4.828277        0.0442
GPMin:   15 16:54:50       -4.840260        0.0569
GPMin:   16 16:54:55       -4.855454        0.0470
GPMin:   17 16:55:01       -4.868805        0.0599
GPMin:   18 16:55:06       -4.874130        0.0555
GPMin:   19 16:55:10       -4.878683        0.0483
GPMin:   20 16:55:15       -4.883799        0.0298
GPMin:   21 16:55:19       -4.887579        0.0293
GPMin:   22 16:55:24       -4.889487        0.0149
       Step     Time          Energy         fmax
GPMin:    0 16:55:33       -3.954321        0.3106
GPMin:    1 16:55:39       -4.203995        0.2207
GPMin:    2 16:55:46       -4.335338        0.1741
GPMin:    3 16:55:51       -4.413227        0.1087
GPMin:    4 16:55:57       -4.443513        0.0499
GPMin:    5 16:56:01       -4.447015        0.0279
GPMin:    6 16:56:05       -4.449101        0.0292
GPMin:    7 16:56:09       -4.451305        0.0269
GPMin:    8 16:56:14       -4.455518        0.0211
GPMin:    9 16:56:19       -4.458057        0.0195
       Step     Time          Energy         fmax
GPMin:    0 16:56:30       -4.189447        0.2994
GPMin:    1 16:56:36       -4.313226        0.1222
GPMin:    2 16:56:42       -4.357860        0.1196
GPMin:    3 16:56:47       -4.406194        0.1180
GPMin:    4 16:56:53       -4.455656        0.1217
GPMin:    5 16:56:59       -4.507758        0.1219
GPMin:    6 16:57:04       -4.563066        0.1223
GPMin:    7 16:57:10       -4.619526        0.1210
GPMin:    8 16:57:15       -4.674860        0.1147
GPMin:    9 16:57:20       -4.728211        0.1032
GPMin:   10 16:57:25       -4.774365        0.0911
GPMin:   11 16:57:30       -4.812493        0.0740
GPMin:   12 16:57:35       -4.841230        0.0645
GPMin:   13 16:57:40       -4.860400        0.0637
GPMin:   14 16:57:45       -4.873330        0.0537
GPMin:   15 16:57:51       -4.881099        0.0387
GPMin:   16 16:57:55       -4.884769        0.0330
GPMin:   17 16:58:00       -4.886583        0.0273
GPMin:   18 16:58:04       -4.888731        0.0256
GPMin:   19 16:58:09       -4.889724        0.0161
       Step     Time          Energy         fmax
GPMin:    0 16:58:20       -4.651488        0.3144
GPMin:    1 16:58:26       -4.803305        0.1488
GPMin:    2 16:58:32       -4.846861        0.1205
GPMin:    3 16:58:38       -4.871284        0.0552
GPMin:    4 16:58:43       -4.883314        0.0355
GPMin:    5 16:58:48       -4.888292        0.0188
       Step     Time          Energy         fmax
GPMin:    0 16:59:02       -3.456703        0.6565
GPMin:    1 16:59:11       -3.703694        0.3133
GPMin:    2 16:59:18       -3.847523        0.2584
GPMin:    3 16:59:25       -3.950298        0.2773
GPMin:    4 16:59:32       -4.027312        0.2841
GPMin:    5 16:59:38       -4.159770        0.2910
GPMin:    6 16:59:45       -4.238418        0.2956
GPMin:    7 16:59:51       -4.370929        0.2994
GPMin:    8 16:59:56       -4.427929        0.2877
GPMin:    9 17:00:02       -4.509760        0.2415
GPMin:   10 17:00:08       -4.573427        0.1802
GPMin:   11 17:00:13       -4.615209        0.1257
GPMin:   12 17:00:19       -4.642585        0.1334
GPMin:   13 17:00:24       -4.677808        0.1368
GPMin:   14 17:00:29       -4.712799        0.0951
GPMin:   15 17:00:34       -4.739635        0.0830
GPMin:   16 17:00:39       -4.760778        0.0871
GPMin:   17 17:00:44       -4.779721        0.0777
GPMin:   18 17:00:49       -4.796434        0.0650
GPMin:   19 17:00:53       -4.811026        0.0689
GPMin:   20 17:00:58       -4.824183        0.0730
GPMin:   21 17:01:03       -4.835756        0.0739
GPMin:   22 17:01:08       -4.847506        0.0636
GPMin:   23 17:01:13       -4.859179        0.0635
GPMin:   24 17:01:18       -4.869812        0.0589
GPMin:   25 17:01:23       -4.877073        0.0454
GPMin:   26 17:01:28       -4.880783        0.0415
GPMin:   27 17:01:32       -4.883032        0.0364
GPMin:   28 17:01:37       -4.885133        0.0323
GPMin:   29 17:01:41       -4.887613        0.0307
GPMin:   30 17:01:46       -4.888908        0.0263
GPMin:   31 17:01:50       -4.889540        0.0176
       Step     Time          Energy         fmax
GPMin:    0 17:02:00       -4.146190        0.5953
GPMin:    1 17:02:06       -4.318948        0.1962
GPMin:    2 17:02:12       -4.382213        0.1938
GPMin:    3 17:02:18       -4.460580        0.1925
GPMin:    4 17:02:23       -4.545314        0.2045
GPMin:    5 17:02:29       -4.642401        0.2089
GPMin:    6 17:02:34       -4.738871        0.1973
GPMin:    7 17:02:40       -4.813249        0.1498
GPMin:    8 17:02:46       -4.856750        0.0888
GPMin:    9 17:02:51       -4.875059        0.0761
GPMin:   10 17:02:55       -4.885554        0.0860
GPMin:   11 17:03:00       -4.897869        0.0601
GPMin:   12 17:03:04       -4.909380        0.0497
GPMin:   13 17:03:09       -4.917520        0.0371
GPMin:   14 17:03:13       -4.923840        0.0335
GPMin:   15 17:03:18       -4.928736        0.0250
GPMin:   16 17:03:22       -4.931103        0.0179
       Step     Time          Energy         fmax
GPMin:    0 17:03:33       -4.592097        0.2524
GPMin:    1 17:03:38       -4.713171        0.1355
GPMin:    2 17:03:44       -4.768958        0.0724
GPMin:    3 17:03:49       -4.784980        0.0363
GPMin:    4 17:03:53       -4.787158        0.0327
GPMin:    5 17:03:58       -4.789318        0.0228
GPMin:    6 17:04:02       -4.792392        0.0161
       Step     Time          Energy         fmax
GPMin:    0 17:04:14       -4.091668        0.5645
GPMin:    1 17:04:20       -4.321926        0.2550
GPMin:    2 17:04:25       -4.441658        0.2211
GPMin:    3 17:04:31       -4.541939        0.1887
GPMin:    4 17:04:37       -4.614751        0.1390
GPMin:    5 17:04:42       -4.655731        0.1066
GPMin:    6 17:04:47       -4.679080        0.1097
GPMin:    7 17:04:52       -4.705428        0.1072
GPMin:    8 17:04:57       -4.725192        0.0781
GPMin:    9 17:05:02       -4.745643        0.0627
GPMin:   10 17:05:07       -4.760715        0.0592
GPMin:   11 17:05:12       -4.771664        0.0531
GPMin:   12 17:05:16       -4.781727        0.0446
GPMin:   13 17:05:21       -4.787204        0.0309
GPMin:   14 17:05:25       -4.790098        0.0171
       Step     Time          Energy         fmax
GPMin:    0 17:05:37       -3.859407        0.6480
GPMin:    1 17:05:45       -4.082627        0.2428
GPMin:    2 17:05:51       -4.218198        0.2244
GPMin:    3 17:05:57       -4.320797        0.1935
GPMin:    4 17:06:03       -4.388624        0.1735
GPMin:    5 17:06:08       -4.466284        0.1772
GPMin:    6 17:06:13       -4.521240        0.1853
GPMin:    7 17:06:18       -4.581853        0.1918
GPMin:    8 17:06:23       -4.608366        0.1920
GPMin:    9 17:06:29       -4.657809        0.1622
GPMin:   10 17:06:34       -4.694795        0.1150
GPMin:   11 17:06:39       -4.717980        0.0878
GPMin:   12 17:06:43       -4.736094        0.0935
GPMin:   13 17:06:48       -4.757118        0.0765
GPMin:   14 17:06:52       -4.774106        0.0528
GPMin:   15 17:06:57       -4.786982        0.0467
GPMin:   16 17:07:01       -4.796604        0.0486
GPMin:   17 17:07:06       -4.803497        0.0455
GPMin:   18 17:07:10       -4.809280        0.0304
GPMin:   19 17:07:15       -4.812828        0.0306
GPMin:   20 17:07:19       -4.816448        0.0343
GPMin:   21 17:07:24       -4.821235        0.0375
GPMin:   22 17:07:29       -4.828509        0.0481
GPMin:   23 17:07:34       -4.838011        0.0485
GPMin:   24 17:07:39       -4.851256        0.0573
GPMin:   25 17:07:44       -4.864326        0.0552
GPMin:   26 17:07:49       -4.874227        0.0539
GPMin:   27 17:07:54       -4.879472        0.0540
GPMin:   28 17:07:58       -4.882284        0.0423
GPMin:   29 17:08:03       -4.885324        0.0313
GPMin:   30 17:08:08       -4.887667        0.0263
GPMin:   31 17:08:12       -4.889310        0.0223
GPMin:   32 17:08:16       -4.889839        0.0113
       Step     Time          Energy         fmax
GPMin:    0 17:08:28       -3.368680        0.3104
GPMin:    1 17:08:37       -3.514035        0.2898
GPMin:    2 17:08:45       -3.675427        0.3313
GPMin:    3 17:08:52       -3.830310        0.3555
GPMin:    4 17:08:59       -3.958647        0.3595
GPMin:    5 17:09:06       -4.127231        0.3394
GPMin:    6 17:09:13       -4.206468        0.2951
GPMin:    7 17:09:19       -4.300509        0.2585
GPMin:    8 17:09:25       -4.366902        0.2180
GPMin:    9 17:09:30       -4.433197        0.1854
GPMin:   10 17:09:36       -4.504224        0.2001
GPMin:   11 17:09:41       -4.565731        0.2137
GPMin:   12 17:09:46       -4.627720        0.2175
GPMin:   13 17:09:52       -4.695047        0.2013
GPMin:   14 17:09:57       -4.752118        0.1664
GPMin:   15 17:10:02       -4.796668        0.1209
GPMin:   16 17:10:07       -4.827758        0.1153
GPMin:   17 17:10:12       -4.848836        0.1262
GPMin:   18 17:10:17       -4.868055        0.0956
GPMin:   19 17:10:22       -4.883678        0.0771
GPMin:   20 17:10:27       -4.895605        0.0690
GPMin:   21 17:10:32       -4.906086        0.0673
GPMin:   22 17:10:36       -4.913626        0.0514
GPMin:   23 17:10:41       -4.918588        0.0483
GPMin:   24 17:10:45       -4.923091        0.0464
GPMin:   25 17:10:50       -4.926591        0.0392
GPMin:   26 17:10:54       -4.929335        0.0400
GPMin:   27 17:10:59       -4.931060        0.0303
GPMin:   28 17:11:03       -4.932253        0.0260
GPMin:   29 17:11:08       -4.932827        0.0184
       Step     Time          Energy         fmax
GPMin:    0 17:11:19       -4.037033        0.4279
GPMin:    1 17:11:25       -4.264767        0.2583
GPMin:    2 17:11:30       -4.388533        0.2337
GPMin:    3 17:11:36       -4.461830        0.2290
GPMin:    4 17:11:42       -4.519691        0.2349
GPMin:    5 17:11:48       -4.589529        0.2172
GPMin:    6 17:11:54       -4.659140        0.1928
GPMin:    7 17:12:00       -4.731298        0.1800
GPMin:    8 17:12:05       -4.799376        0.1706
GPMin:    9 17:12:10       -4.848217        0.1169
GPMin:   10 17:12:15       -4.875080        0.0797
GPMin:   11 17:12:20       -4.888915        0.0896
GPMin:   12 17:12:24       -4.900918        0.0609
GPMin:   13 17:12:29       -4.910775        0.0696
GPMin:   14 17:12:34       -4.918370        0.0546
GPMin:   15 17:12:38       -4.923236        0.0364
GPMin:   16 17:12:43       -4.926675        0.0393
GPMin:   17 17:12:47       -4.929687        0.0296
GPMin:   18 17:12:52       -4.931250        0.0274
GPMin:   19 17:12:56       -4.932744        0.0222
GPMin:   20 17:13:01       -4.933315        0.0141
       Step     Time          Energy         fmax
GPMin:    0 17:13:12       -4.002200        0.2668
GPMin:    1 17:13:18       -4.185367        0.2113
GPMin:    2 17:13:24       -4.300463        0.1825
GPMin:    3 17:13:30       -4.347773        0.1392
GPMin:    4 17:13:35       -4.384623        0.1147
GPMin:    5 17:13:39       -4.394125        0.0989
GPMin:    6 17:13:51       -4.421270        0.1348
GPMin:    7 17:13:56       -4.457596        0.1550
GPMin:    8 17:14:02       -4.477907        0.1597
GPMin:    9 17:14:07       -4.508798        0.1689
GPMin:   10 17:14:12       -4.544595        0.1399
